Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
10,0.199,261.351952,474.4999775,504.9399951,270.2110348,261.351955,474.499981,504.94,266.4,0.0,2.060000000000002e-05,9.11e-05,0.0,3.0000000000000005e-06,3.0000000000000005e-06,4.9e-06,0.0,-0.0002499999993688,-0.1812499995423877,-0.0009500000004436,0.0,-0.0002499999993688,0.2437499997398617,0.0171750000006909,-8.587500000345472,0.002,0.0038864135742187,0.0044158935546875,0.0762176513671875,0.0,10.0,180.0,-0.2998048,-5.59082,0.3754887,0.0,0.0,0.0,0.0,0.0,0.0
11,0.219,261.35194420000005,474.4999747,504.940001,270.2109661,261.351955,474.499981,504.94,266.4,0.0001296,7.380000000000002e-05,0.0,0.0,1.0800000000000002e-05,5.999999999999999e-06,-1.0000000000000002e-06,0.0,-0.0002499999993688,0.2437499993845904,0.0007250000010117,0.1687499995739472,0.0002499999993688,-0.3062499995820644,0.0,0.0,0.002,0.0040359497070312,0.0046737670898437,0.0760894775390625,0.0,10.0,180.0,-0.3017576,-5.5913083,0.3764652,0.0,0.0,0.0,0.0,0.0,0.0
12,0.239,261.3519551,474.4999794,504.93999600000006,270.21096610000006,261.351955,474.499981,504.94,266.4,-6.619999999999998e-05,-3.849999999999998e-05,0.0001042,0.0,-1.0000000000000009e-07,1.0000000000000004e-06,4e-06,0.0,0.0002499999993688,-0.1249999996844053,0.0,-0.1124999997159648,-0.0002499999993688,0.1250000000396767,-0.0171750000006909,8.587500000345472,0.002,0.0038040161132812,0.0043182373046875,0.07601318359375,0.0,10.0,180.0,-0.3007811999999999,-5.5917966,0.375977,0.0,0.0,0.0,0.0,0.0,0.0
13,0.259,261.35195,474.4999747,504.939998,270.2111036,261.351955,474.499981,504.94,266.4,0.0,5.9100000000000014e-05,0.0,0.0,5.000000000000001e-06,6.000000000000001e-06,2e-06,0.0,0.0005000000001587,0.249999999724082,-0.0002249999994319,-0.1187500000554564,0.0,0.0624999994869313,0.0343500000013818,-4.293750000172736,0.002,0.00406494140625,0.0046951293945312,0.076190185546875,0.0,10.0,180.0,-0.3012694,-5.59082,0.3759769,0.0,0.0,0.0,0.0,0.0,0.0
14,0.279,261.351953,474.4999765,504.940003,270.21137830000004,261.351955,474.499981,504.94,266.4,-9.819999999999996e-05,0.0001003,0.0,0.0,2.0000000000000003e-06,4.000000000000001e-06,-3e-06,0.0,-0.0009749999989594,-0.1812499998976591,0.0002249999994319,0.125000000394948,0.0,-0.3124999995662847,-0.0171750000006909,0.0,0.002,0.0038070678710937,0.0044174194335937,0.076171875,0.0,10.0,180.0,-0.3007811999999999,-5.5917966,0.3764652,0.0,0.0,0.0,0.0,0.0,0.0
15,0.299,261.35195109999995,474.4999766,504.939999,270.2110348,261.351955,474.499981,504.94,266.4,6.480000000000002e-05,0.0,6.499999999999995e-06,0.0,3.9e-06,4.000000000000001e-06,9.999999999999995e-07,0.0,0.0004749999988007,-0.1312499996686256,-0.0002249999994319,-0.062500000197474,0.0002499999993688,0.1874999998818793,0.0,-4.293750000172736,0.002,0.0041351318359375,0.0044174194335937,0.0762893676757812,0.0,10.0,180.0,-0.3007811999999999,-5.59082,0.3769534,0.0,0.0,0.0,0.0,0.0,0.0
16,0.319,261.3519472,474.49998030000006,504.939993,270.2111035,261.351955,474.499981,504.94,266.4,9.68e-05,-3.849999999999995e-05,0.0001563,0.0,7.800000000000002e-06,5.929230630780102e-22,6.999999999999999e-06,0.0,0.0,0.1249999996844053,0.0002249999994319,-0.0562499998579824,-0.0005000000001587,0.1874999998818793,0.0171750000006909,4.293750000172736,0.002,0.0038619995117187,0.0045455932617187,0.0762115478515625,0.0,10.0,180.0,-0.3012694,-5.5913083,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
17,0.339,261.3519531,474.4999776,504.9400030000001,270.2110348,261.351955,474.499981,504.94,266.4,-3.36e-05,-1.7899999999999947e-05,-9.12e-05,0.0,1.9e-06,3.000000000000001e-06,-3e-06,0.0,2.500000135796654e-05,-0.2437500000951331,0.0004750000002218,0.1687499995739472,0.0005000000001587,-0.249999999724082,-0.0171750000006909,8.587500000345472,0.002,0.003924560546875,0.0043777465820312,0.0762832641601562,0.0,10.0,180.0,-0.3022458,-5.59082,0.3769534,0.0,0.0,0.0,0.0,0.0,0.0
18,0.359,261.3519542,474.49998030000006,504.939998,270.2112409,261.351955,474.499981,504.94,266.4,3.1200000000000006e-05,2.7000000000000656e-06,6.499999999999995e-06,0.0,8.000000000000002e-07,1.0164395367051604e-21,2e-06,0.0,0.0002249999980108,0.3624999997953182,-0.0007250000010117,0.0,-0.0005000000001587,0.3124999999215561,0.0171750000006909,-8.587500000345472,0.002,0.003857421875,0.0045639038085937,0.076312255859375,0.0,10.0,180.0,-0.3007812,-5.59082,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
19,0.379,261.3519522,474.4999792999999,504.940002,270.2112409,261.351955,474.499981,504.94,266.4,3.140000000000002e-05,4.120000000000005e-05,6.499999999999995e-06,0.0,2.8000000000000003e-06,1.000000000000001e-06,-2e-06,0.0,-0.0002499999993688,-0.118749999700185,0.0005000000015797,-0.0562499998579824,0.0005000000001587,-0.3124999999215561,-0.0171750000006909,4.293750000172736,0.002,0.0039260864257812,0.004632568359375,0.0762649536132812,0.0,10.0,180.0,-0.3012693999999999,-5.5913083,0.375977,0.0,0.0,0.0,0.0,0.0,0.0
20,0.399,261.3519521,474.4999757000001,504.94000000000005,270.2110348,261.351955,474.499981,504.94,266.4,-7.999999999999977e-07,0.0,6.499999999999995e-06,0.0,2.9e-06,5e-06,3.388131789017201e-22,0.0,0.0002499999993688,-0.118749999700185,-2.500000135796654e-05,-0.1187500000554564,-0.0002499999993688,0.1249999996844053,-0.0171750000006909,-4.293750000172736,0.002,0.0038558959960937,0.0041122436523437,0.0762786865234375,0.0,10.0,180.0,-0.3022458,-5.59082,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
21,0.4189999999999999,261.3519512,474.4999822,504.940001,270.2109661,261.351955,474.499981,504.94,266.4,6.420000000000002e-05,-5.639999999999994e-05,0.0,0.0,3.8e-06,-1.999999999999999e-06,-9.999999999999995e-07,0.0,-0.0004999999987376,0.0562499998579824,-0.0002249999994319,0.1124999997159648,0.0005000000001587,0.062500000197474,0.0,-4.293750000172736,0.002,0.0039764404296875,0.00460205078125,0.076531982421875,0.0,10.0,180.0,-0.3022458,-5.5917966,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
22,0.439,261.3519491,474.4999821,504.939998,270.2111035,261.351955,474.499981,504.94,266.4,6.48e-05,-1.789999999999994e-05,6.499999999999995e-06,0.0,5.9e-06,-2e-06,2.0000000000000003e-06,0.0,0.0002499999993688,0.0,0.0,0.0687500005369656,-0.0012249999997493,-0.3062499999373358,0.0171750000006909,12.881250000518207,0.002,0.00399169921875,0.004534912109375,0.0762222290039062,0.0,10.0,180.0,-0.3022458,-5.5917966,0.3764652,0.0,0.0,0.0,0.0,0.0,0.0
23,0.4589999999999999,261.351954,474.4999793,504.9399971,270.2111035,261.351955,474.499981,504.94,266.4,-9.819999999999996e-05,0.0,3.899999999999999e-05,0.0,1e-06,1.0000000000000004e-06,2.900000000000001e-06,0.0,0.0002500000007898,0.1250000000396767,0.0004750000002218,0.0,0.0007249999995906,0.3062499995820644,-0.0171750000006909,-4.293750000172736,0.002,0.00384521484375,0.0044418334960937,0.076507568359375,0.0,10.0,180.0,-0.3012695,-5.5913083,0.3769534,0.0,0.0,0.0,0.0,0.0,0.0
24,0.479,261.351957,474.4999823,504.93999900000006,270.2111722,261.351955,474.499981,504.94,266.4,-9.84e-05,-0.0001154999999999,-4.56e-05,0.0,-2.0000000000000003e-06,-2e-06,1.0000000000000006e-06,0.0,-0.0002500000007898,-0.1250000000396767,0.0,-0.0687500005369656,-0.0002499999993688,-0.1249999996844053,0.0171750000006909,-4.293750000172736,0.002,0.004132080078125,0.0045928955078125,0.076361083984375,0.0,10.0,180.0,-0.3017576,-5.59082,0.3769534,0.0,0.0,0.0,0.0,0.0,0.0
25,0.499,261.35195,474.4999803,504.939998,270.2110348,261.351955,474.499981,504.94,266.4,0.0,-3.849999999999995e-05,5.21e-05,0.0,5e-06,2.541098841762901e-22,2.0000000000000003e-06,0.0,-0.0002499999993688,0.0624999998422026,0.0,0.0687500005369656,0.0007499999995275,0.1250000000396767,0.0,4.293750000172736,0.002,0.003759765625,0.004327392578125,0.0764739990234375,0.0,10.0,180.0,-0.3002929,-5.5913083,0.375977,0.0,0.0,0.0,0.0,0.0,0.0
26,0.519,261.351952,474.4999794,504.9400030000001,270.2112409,261.351955,474.499981,504.94,266.4,-3.28e-05,2.70000000000006e-06,6.499999999999995e-06,0.0,3.0000000000000005e-06,1.0000000000000002e-06,-3e-06,0.0,2.4999999936881068e-05,-0.0562499998579824,-0.0004750000002218,-0.1812500002529304,-0.0007500000009486,-0.3124999999215561,0.0,0.0,0.002,0.0039566040039062,0.0046905517578125,0.0764083862304687,0.0,10.0,180.0,-0.3017576,-5.5903318,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
27,0.539,261.3519491,474.4999814,504.94,270.2112409,261.351955,474.499981,504.94,266.4,6.480000000000002e-05,-9.489999999999994e-05,6.499999999999995e-06,0.0,5.9e-06,-1.0000000000000002e-06,1.6940658945086008e-22,0.0,0.0002249999994319,-0.1249999996844053,0.0007250000010117,0.1187500000554564,0.0005000000001587,0.1250000000396767,0.0,-12.881250000518207,0.002,0.0041122436523437,0.004583740234375,0.076373291015625,0.0,10.0,180.0,-0.3017576,-5.5903318,0.3774416,0.0,0.0,0.0,0.0,0.0,0.0
